3125,0.06839501266911481,0.06978547406658658,0.462,0.442
6251,0.06216051387492366,0.06611732090365817,0.53,0.475
9377,0.05785905492616262,0.063468858529343,0.568,0.487
12503,0.053886741287935316,0.06189967038093137,0.614,0.516
15629,0.0496717669729095,0.06067550070678907,0.649,0.52
18755,0.0469597664197352,0.06094147003779376,0.672,0.511
21881,0.044929355091383225,0.06075889916163141,0.677,0.527
25007,0.04022582009295905,0.05995091721032251,0.718,0.528
28133,0.03706885343976892,0.060246145627199654,0.748,0.525
31259,0.033740630522594454,0.05993846956783865,0.763,0.53
34385,0.030761175361568683,0.06116327337902891,0.789,0.523
37511,0.028199934186453446,0.060913226639991186,0.807,0.525
40637,0.025066270599841914,0.06137718530085133,0.847,0.527
43763,0.022816695086316053,0.062056402743484736,0.871,0.531
46889,0.02070067044877371,0.062334956653515336,0.866,0.528
50015,0.020050382264682778,0.06133048886014468,0.872,0.548
53141,0.017310708353302742,0.06266420733172524,0.906,0.531
56267,0.015354072180888153,0.06369574742072918,0.912,0.522
59393,0.013842195044079558,0.06403478183327777,0.92,0.514
62519,0.012709717534581874,0.06442853949932492,0.929,0.529
65645,0.012050776323649957,0.06533114065093283,0.932,0.534
68771,0.010603123587995608,0.06570566744095922,0.939,0.521
71897,0.009619997135237573,0.06589693367778836,0.947,0.535
75023,0.009122136166467402,0.06718002496717916,0.946,0.517
78149,0.008001879168135384,0.06697470622708988,0.962,0.52
81275,0.007008228239497058,0.06589458795591681,0.972,0.542
84401,0.006199265281488205,0.06710746928127882,0.976,0.526
87527,0.006179110861093116,0.06742315281968402,0.971,0.531
90653,0.005426123042705882,0.06778454413190568,0.978,0.533
93779,0.005077176775864189,0.0683450175778203,0.979,0.532
96905,0.004338956870320902,0.06875098575861824,0.982,0.524
100031,0.004489528974380712,0.07009382621800513,0.977,0.514
103157,0.003500931066519453,0.07042736575288956,0.988,0.525
106283,0.0030088699010410633,0.0693940974590556,0.994,0.537
109409,0.0027139907004176994,0.07040419980576722,0.991,0.527
112535,0.0020915922354648956,0.07012205549231018,0.995,0.52
115661,0.0019355991869286812,0.07066268040160179,0.996,0.529
118787,0.0019528870445501428,0.07027751495062376,0.996,0.527
121913,0.0017334650048189619,0.07005222808279823,0.995,0.529
125039,0.0015742980152429835,0.07020075378372073,0.994,0.534
128165,0.001149815599982955,0.07196088163063584,0.999,0.517
131291,0.0009264987405332689,0.07069719167693204,0.999,0.532
134417,0.0008042075077160383,0.07080547918471813,0.997,0.529
137543,0.0007326557157739511,0.07125687422027116,1.0,0.532
140669,0.0006587714571311594,0.071130418516276,0.999,0.529
143795,0.0006988396141199554,0.07161331294242346,0.998,0.522
146921,0.0005743515945819507,0.07122130224067669,0.999,0.528
150047,0.0004508878688917456,0.07098531298707708,1.0,0.543
153173,0.0003210542699499921,0.07156181501436726,1.0,0.534
156299,0.00034275140795163636,0.07171333917273952,1.0,0.521
159425,0.0003179183230467398,0.0718647852575477,1.0,0.525
162551,0.0002644524893983578,0.07194448912488244,1.0,0.528
165677,0.00022104940050602905,0.07154335800400355,1.0,0.537
168803,0.00027178794419253373,0.07183773453311214,1.0,0.54
171929,0.00020455255976334415,0.07158541236651295,1.0,0.53
175055,0.0001785824502895253,0.07185601428021618,0.999,0.533
178181,0.00015103968047816834,0.0720160367940385,1.0,0.53
181307,0.00010848492238215857,0.07113525797987134,1.0,0.544
184433,0.00010348783823104166,0.07172303283355608,1.0,0.536
187559,9.416450888668026e-05,0.07184672754005546,1.0,0.534
190685,9.148309012132457e-05,0.07170599709492682,1.0,0.536
193811,8.788961273684414e-05,0.07197096330918974,1.0,0.531
196937,7.439786120393626e-05,0.07169628750301632,1.0,0.538
